,name,bandwidth,avg-time,time,max-time,array-size,ntimes,block-size,dtype,compiler,compiler-flags,axis,vector-size,explicit-vectorization,unroll-factor,launch-bounds,index-type,streaming-stores,streaming-loads,print-code,verify,sbench-version,benchmark-name
3172,copy,583839.6,0.00092,0.00092,0.000921,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3173,scale,583190.2,0.000921,0.000921,0.000922,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3174,add,821794.9,0.001002,0.00098,0.00103,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3175,triad,822654.5,0.001001,0.000979,0.001029,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3176,copy,583859.9,0.00092,0.00092,0.000921,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3177,scale,583839.6,0.00092,0.00092,0.000922,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3178,add,821768.0,0.001002,0.00098,0.00103,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3179,triad,822627.6,0.000997,0.000979,0.001031,67108864,10,32,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3180,copy,817961.9,0.000657,0.000656,0.000658,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3181,scale,817922.0,0.000657,0.000656,0.000657,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3182,add,837520.8,0.000963,0.000962,0.000965,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3183,triad,836629.8,0.000963,0.000963,0.000964,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3184,copy,817922.0,0.000687,0.000656,0.000713,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3185,scale,816648.0,0.000683,0.000657,0.000712,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3186,add,836629.8,0.000992,0.000963,0.001028,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3187,triad,836629.8,0.000992,0.000963,0.001028,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3188,copy,816687.7,0.000686,0.000657,0.000711,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3189,scale,816648.0,0.000687,0.000657,0.000711,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3190,add,836629.8,0.000996,0.000963,0.001029,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3191,triad,836629.8,0.000992,0.000963,0.001028,67108864,10,64,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3192,copy,817922.0,0.000657,0.000656,0.000658,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3193,scale,817961.9,0.000657,0.000656,0.000658,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3194,add,836657.6,0.000963,0.000963,0.000964,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3195,triad,836657.6,0.000963,0.000963,0.000964,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3196,copy,819240.0,0.000687,0.000655,0.000713,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3197,scale,817922.0,0.000686,0.000656,0.000712,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3198,add,836657.6,0.000996,0.000963,0.001028,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3199,triad,836629.8,0.000992,0.000963,0.001028,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3200,copy,819200.0,0.000686,0.000655,0.000711,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3201,scale,819240.0,0.000686,0.000655,0.000711,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3202,add,836657.6,0.000996,0.000963,0.001028,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3203,triad,836657.6,0.000992,0.000963,0.001028,67108864,10,128,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3204,copy,817961.9,0.000657,0.000656,0.000659,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3205,scale,819240.0,0.000656,0.000655,0.000657,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3206,add,837520.8,0.000962,0.000962,0.000963,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3207,triad,836657.6,0.000963,0.000963,0.000964,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3208,copy,819200.0,0.000686,0.000655,0.000713,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3209,scale,817961.9,0.000686,0.000656,0.000711,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3210,add,837520.8,0.000995,0.000962,0.001029,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3211,triad,837520.8,0.000991,0.000962,0.001028,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3212,copy,819200.0,0.000686,0.000655,0.000711,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3213,scale,819200.0,0.000682,0.000655,0.00071,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3214,add,837520.8,0.000991,0.000962,0.001028,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3215,triad,836629.8,0.000992,0.000963,0.001028,67108864,10,256,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3216,copy,817922.0,0.000657,0.000656,0.000658,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3217,scale,819200.0,0.000657,0.000655,0.000657,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3218,add,837548.7,0.000962,0.000962,0.000963,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3219,triad,836657.6,0.000963,0.000963,0.000963,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3220,copy,819200.0,0.000686,0.000655,0.000715,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3221,scale,819200.0,0.000682,0.000655,0.00071,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3222,add,836657.6,0.000991,0.000963,0.001027,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3223,triad,837520.8,0.000991,0.000962,0.001028,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3224,copy,817922.0,0.000686,0.000656,0.00071,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3225,scale,819200.0,0.000686,0.000655,0.000711,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3226,add,836657.6,0.000995,0.000963,0.001027,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3227,triad,837520.8,0.000991,0.000962,0.001027,67108864,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3228,copy,817961.9,0.000657,0.000656,0.000657,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3229,scale,817961.9,0.000657,0.000656,0.000658,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3230,add,837548.7,0.000962,0.000962,0.000964,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3231,triad,837548.7,0.000962,0.000962,0.000964,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3232,copy,817961.9,0.000686,0.000656,0.00071,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3233,scale,817922.0,0.000686,0.000656,0.000711,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3234,add,837548.7,0.000995,0.000962,0.001027,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3235,triad,837548.7,0.000991,0.000962,0.001027,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3236,copy,817961.9,0.000686,0.000656,0.000711,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3237,scale,817922.0,0.000686,0.000656,0.000712,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3238,add,837520.8,0.000995,0.000962,0.001027,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3239,triad,837520.8,0.00099,0.000962,0.001027,67108864,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3240,copy,163968.1,0.00701,0.006548,0.007322,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3241,scale,163968.1,0.006973,0.006548,0.007321,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3242,add,245875.3,0.006974,0.006551,0.007324,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3243,triad,245836.8,0.006932,0.006552,0.007325,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3244,copy,162092.4,0.007021,0.006624,0.007326,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3245,scale,162092.4,0.007018,0.006624,0.007322,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3246,add,243101.1,0.007017,0.006625,0.007326,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3247,triad,243101.1,0.00701,0.006625,0.007324,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3248,copy,163968.1,0.006549,0.006548,0.006553,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3249,scale,163968.1,0.006549,0.006548,0.00655,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3250,add,245913.7,0.00655,0.00655,0.006552,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3251,triad,245952.1,0.006549,0.006548,0.006551,134217728,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3252,copy,327680.0,0.003277,0.003277,0.003277,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3253,scale,327680.0,0.003277,0.003277,0.003278,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3254,add,491366.5,0.003278,0.003278,0.003279,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3255,triad,491366.5,0.003278,0.003278,0.003279,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3256,copy,327680.0,0.003277,0.003277,0.00328,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3257,scale,327680.0,0.003277,0.003277,0.003278,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3258,add,491520.0,0.003278,0.003277,0.003279,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3259,triad,491366.5,0.003278,0.003278,0.003279,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3260,copy,327680.0,0.003278,0.003277,0.003282,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3261,scale,327680.0,0.003277,0.003277,0.003278,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3262,add,491366.5,0.003278,0.003278,0.003279,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3263,triad,491366.5,0.003278,0.003278,0.003279,134217728,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3264,copy,654133.5,0.001642,0.001641,0.001642,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3265,scale,654133.5,0.001642,0.001641,0.001642,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3266,add,807839.7,0.001997,0.001994,0.001999,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3267,triad,806596.9,0.002,0.001997,0.002005,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3268,copy,654133.5,0.001642,0.001641,0.001644,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3269,scale,654133.5,0.001642,0.001641,0.001642,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3270,add,805357.9,0.00206,0.002,0.002134,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3271,triad,806596.9,0.002051,0.001997,0.002126,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3272,copy,654133.5,0.001642,0.001641,0.001648,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3273,scale,654133.5,0.001642,0.001641,0.001642,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3274,add,807010.8,0.002053,0.001996,0.002124,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3275,triad,806596.9,0.002044,0.001997,0.00213,134217728,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3276,copy,788403.0,0.001362,0.001362,0.001363,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3277,scale,788403.0,0.001363,0.001362,0.001364,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3278,add,807839.7,0.001995,0.001994,0.001996,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3279,triad,807425.0,0.001996,0.001995,0.001997,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3280,copy,788403.0,0.001419,0.001362,0.001473,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3281,scale,788403.0,0.001412,0.001362,0.001474,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3282,add,806183.5,0.002059,0.001998,0.002135,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3283,triad,808670.4,0.002052,0.001992,0.002127,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3284,copy,787829.1,0.001417,0.001363,0.001463,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3285,scale,787810.7,0.001417,0.001363,0.00146,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3286,add,813269.9,0.002048,0.00198,0.002103,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3287,triad,812010.3,0.002042,0.001983,0.002106,134217728,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3288,copy,787219.2,0.001365,0.001364,0.001366,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3289,scale,786628.6,0.001366,0.001365,0.001366,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3290,add,807425.0,0.001997,0.001995,0.002,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3291,triad,806596.9,0.001998,0.001997,0.002001,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3292,copy,786628.6,0.001421,0.001365,0.001475,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3293,scale,786628.6,0.001414,0.001365,0.001476,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3294,add,805770.5,0.00206,0.001999,0.002135,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3295,triad,807425.0,0.002054,0.001995,0.002128,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3296,copy,786628.6,0.001413,0.001365,0.001474,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3297,scale,786628.6,0.001414,0.001365,0.001476,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3298,add,807425.0,0.002054,0.001995,0.002127,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3299,triad,807010.8,0.002056,0.001996,0.002132,134217728,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3300,copy,783689.1,0.001371,0.00137,0.001372,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3301,scale,783103.8,0.001372,0.001371,0.001372,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3302,add,805770.5,0.002,0.001999,0.002002,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
3303,triad,804945.8,0.002004,0.002001,0.002007,134217728,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
